α,β,γ,δ,σ,ftrace,startguess
0.1829183602644716,0.23607097890909243,0.46820150000658534,0.0936169843306811,0.9992226650282596,76854.15723815747,4
0.18290259879440748,0.23673170932060597,0.4687002984331528,0.0933474830205334,0.9992212578140818,76670.83931119711,4
0.15136521845431694,0.25119424983554256,0.49009192277141345,0.07003419888615518,0.9992971815140556,74186.2687731031,4
0.13478748673605542,0.24938889021167887,0.48074815271525584,0.05254340746433793,0.999328133551436,72263.09999866836,4
0.10871045355025846,0.16233038733205507,0.4438541965248858,0.04444930013970271,0.9999132764536098,67582.58632656714,4
0.09601053794404263,0.15127287798189562,0.43514676640381555,0.03334833717981196,0.9999126897726812,64417.5372099616,4
0.06317725198251165,0.09821383718529325,0.48477239074086387,0.027275972985134248,0.9999343097895945,57637.661729248575,4
0.0223238358003287,0.01797630522472729,0.6028433003285847,0.018366337331574216,0.9999475405713137,18488.610422212518,4
0.018758523056236463,0.00899764026497601,0.555989777688017,0.016817843305899347,0.9999405105259531,15228.078115203694,4
0.017087930524101996,0.004503818452620493,0.5380076171197454,0.017124493098558433,0.9999477427610756,13700.924547880284,4
0.01639220323181092,0.004828302321350672,0.5903082712291424,0.018957929253759973,0.9999641328568503,13414.364265162701,4
0.015437244511625333,0.005466736352786019,0.6916019711550483,0.022492778275577666,0.9999894710865403,13041.444822817182,4
0.015015333571189227,0.005974799870860929,0.7796410232261529,0.02551511711881284,0.9999970879683439,12706.564347644882,4
0.014360155815994943,0.006123343523405785,0.8582646531368999,0.028045482144139076,0.9999982018962504,12545.59578152613,4
0.01354920785875194,0.006361290410337378,0.9851883131368,0.03212345116275696,0.9999996857831153,12354.041346602375,4
0.013480186045280281,0.00638100665397132,0.9999851883131368,0.032594709766241604,0.9999997046738142,12324.126381665,4
0.013480087156312293,0.006380939077423109,0.9999925867507249,0.03259484724683911,0.9999997047877264,12324.084324667814,4
0.013479971043240904,0.006380824569128917,0.9999962896687378,0.03259481319677017,0.9999997049485482,12324.033598625623,4
0.013479802025779074,0.0063806329467174005,0.9999981429792032,0.03259462489819841,0.9999997052006795,12323.958632809048,4
0.013479509653372485,0.006380285434249392,0.9999990705610912,0.032594209731003514,0.9999997056485762,12323.828422233475,4
0.013478148914916204,0.006378644473330854,0.999999999070561,0.03259214384432636,0.9999997077517695,12323.223753293796,4
0.013390877748136354,0.006272947577773572,0.9999817474568702,0.032456368881523194,0.9999998434318297,12294.28519097406,4
0.013359351071239768,0.006239654204458335,0.9999999817474569,0.03239794218629383,0.9999999087293557,12287.601517250063,4
0.013344483569612688,0.006225617050254122,0.9999997856371667,0.03236688473516559,0.9999999463774498,12285.780777619273,4
0.013337595567598977,0.006219694519500758,0.9999998361935996,0.03235152177465402,0.9999999697523331,12285.327144465165,4
0.013334283301887639,0.0062170091673914105,0.9999998819034341,0.0323438710489362,0.9999999827397759,12285.213804403415,4
0.013332659516208392,0.006215735903739743,0.9999999193859346,0.032340052391933286,0.9999999901272661,12285.185240311943,4
0.013331855614195028,0.00621511668714267,0.9999999467570202,0.03233814473258124,0.9999999943348947,12285.177983229258,4
0.013331455631685413,0.006214811438227941,0.999999965689067,0.03233719139566599,0.9999999967408256,12285.176125209395,4
0.013331256118793879,0.00621465990305833,0.9999999782998413,0.032336714904996566,0.9999999981206446,12285.175634688905,4
